customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C5513-8826,Female,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,91.73,2494.06,No
C5514-5577,Male,0,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,548.48,No
C5515-7285,Female,0,No,No,41,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,68.65,2822.26,Yes
C5516-5730,Female,0,No,No,39,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.74,2884.69,No
C5517-7066,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),98.02,998.7,Yes
C5518-6103,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,130.87,390.47,No
C5519-5725,Male,0,No,No,31,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,76.67,2363.05,No
C5520-4930,Female,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.29,826.39,Yes
C5521-6874,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,117.37,4108.26,Yes
C5522-7759,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,137.57,3974.85,No
C5523-9271,Female,0,Yes,No,24,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.27,2079.24,Yes
C5524-6518,Female,0,Yes,Yes,20,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,48.21,936.0,Yes
C5525-1904,Male,1,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,107.37,4949.29,No
C5526-6286,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,112.04,4141.61,No
C5527-3841,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),110.81,964.29,No
C5528-1241,Male,1,Yes,No,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.95,2489.75,No
C5529-1652,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.88,817.95,No
C5530-6321,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.65,2491.92,No
C5531-9502,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.6,6046.0,No
C5532-5549,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),59.73,1478.04,No
C5533-5006,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.76,2655.09,No
C5534-1797,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.94,1521.06,Yes
C5535-7077,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.05,240.82,No
C5536-1499,Male,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),93.9,6292.66,Yes
C5537-8569,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,80.36,883.23,No
C5538-8346,Male,0,Yes,No,6,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,81.35,479.71,No
C5539-9918,Male,0,Yes,Yes,12,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.22,959.74,No
C5540-3558,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,132.87,2110.6,No
C5541-2455,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),69.76,219.65,No
C5542-3695,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,84.33,1604.92,Yes
C5543-8194,Male,0,No,No,15,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,85.21,1294.44,No
C5544-2969,Male,0,No,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,88.06,2265.42,No
C5545-8985,Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),110.91,2228.81,No
C5546-2387,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,117.73,5886.1,No
C5547-1439,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),119.23,710.19,Yes
C5548-2973,Male,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),108.12,1407.71,Yes
C5549-7786,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,115.26,1847.84,No
C5550-6419,Male,0,No,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,82.02,5331.8,No
C5551-4192,Male,0,No,Yes,19,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),73.8,1382.03,No
C5552-6903,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.42,1882.5,Yes
C5553-6836,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),135.61,954.35,No
C5554-5991,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),50.55,860.84,No
C5555-5625,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.91,1276.44,No
C5556-1913,Male,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.85,1578.71,No
C5557-3337,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,90.25,993.38,Yes
C5558-5748,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),124.02,998.64,No
C5559-2216,Male,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,129.78,932.77,No
C5560-5282,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.39,6145.25,No
C5561-2052,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.29,2688.49,No
C5562-8084,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),105.01,5430.46,No
C5563-1929,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,92.62,1554.16,Yes
C5564-1832,Female,1,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.36,2295.18,No
C5565-6739,Female,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,93.63,4186.78,Yes
C5566-2984,Male,1,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),91.25,3101.2,No
C5567-4162,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,110.03,1941.16,No
C5568-3828,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,93.14,3163.74,No
C5569-2949,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.64,367.77,No
C5570-7855,Male,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),126.66,5830.28,No
C5571-7226,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),77.51,163.97,No
C5572-3148,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,110.08,1986.99,No
C5573-7180,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,46.8,1039.85,No
C5574-7420,Female,0,Yes,Yes,18,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,64.17,1140.6,No
C5575-5851,Female,0,No,No,47,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,100.59,4717.69,No
C5576-6204,Male,1,No,No,7,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),97.13,729.98,Yes
C5577-9413,Male,0,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.06,796.04,No
C5578-5084,Female,0,Yes,No,26,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,62.22,1635.2,No
C5579-4468,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.48,425.55,No
C5580-5850,Male,0,No,No,16,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),81.42,1322.82,No
C5581-8521,Female,1,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.08,2493.3,No
C5582-7385,Male,0,No,No,46,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),80.68,3681.75,No
C5583-1676,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.28,7666.11,No
C5584-5133,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,81.62,1985.41,No
C5585-7657,Female,0,Yes,No,48,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.58,4278.8,Yes
C5586-3015,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.55,4036.78,Yes
C5587-9895,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),79.55,388.38,Yes
C5588-8272,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,98.96,1342.68,No
C5589-8618,Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),94.97,1712.67,No
C5590-1735,Male,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,94.58,5494.62,No
C5591-6216,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.39,846.66,Yes
C5592-5749,Male,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.77,1815.7,No
C5593-6640,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.1,1556.45,No
C5594-8651,Female,0,Yes,Yes,38,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.56,3083.7,Yes
C5595-4179,Male,0,No,No,19,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),65.9,1265.48,Yes
C5596-5805,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.6,72.23,No
C5597-7114,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,49.46,3559.08,No
C5598-7777,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,120.25,6246.93,No
C5599-7932,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),80.25,1619.15,Yes
C5600-4032,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),102.55,3499.31,No
C5601-9983,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.72,1260.54,No
C5602-1086,Male,1,Yes,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,104.8,1252.7,No
C5603-5431,Female,0,Yes,Yes,52,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),86.36,4482.77,No
C5604-6478,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.32,1632.23,No
C5605-1551,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),112.8,8139.97,No
C5606-5059,Male,0,No,No,48,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.92,3342.42,Yes
C5607-6362,Female,0,No,No,33,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),94.81,3137.43,No
C5608-6467,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.9,2162.35,No
C5609-2071,Male,0,Yes,No,36,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.24,3462.86,Yes
C5610-3497,Male,0,No,Yes,39,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,104.57,4078.85,No
C5611-3202,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.73,1900.77,No
C5612-6758,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),110.75,5750.25,Yes
C5613-3958,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),104.42,2422.23,No
C5614-6142,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.52,175.56,No
C5615-7578,Female,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.49,2535.78,Yes
C5616-8174,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.74,963.41,Yes
C5617-2654,Female,1,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),91.98,2951.97,No
C5618-9130,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,138.75,3473.58,No
C5619-2491,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,102.59,1818.16,Yes
C5620-1196,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.05,947.39,No
C5621-1404,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.8,600.62,Yes
C5622-2809,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),121.45,1465.74,Yes
C5623-8858,Female,0,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),94.07,775.69,No
C5624-2870,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.03,787.88,Yes
C5625-7240,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.73,663.25,Yes
C5626-4766,Male,1,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.3,4964.39,No
C5627-1359,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,129.57,3999.73,No
C5628-4996,Female,1,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),128.19,3206.83,No
C5629-1254,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,55.32,2039.34,No
C5630-5285,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),70.64,609.2,No
C5631-6027,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.63,3470.1,No
C5632-5691,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.74,187.86,No
C5633-3542,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),135.45,822.79,No
C5634-7898,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,72.07,1068.55,No
C5635-6369,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,98.17,7046.02,No
C5636-3292,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,46.91,2003.94,No
C5637-4911,Male,1,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.7,277.23,No
C5638-1976,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),92.72,82.16,Yes
C5639-9308,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),82.02,998.41,No
C5640-7776,Male,0,No,No,17,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,79.89,1363.19,No
C5641-3589,Female,0,Yes,No,7,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.19,569.54,Yes
C5642-7073,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,106.49,6156.08,No
C5643-7111,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),124.03,3862.56,No
C5644-6486,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,95.98,3562.4,No
C5645-1486,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,63.14,911.75,No
C5646-8905,Female,0,Yes,Yes,34,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.66,3572.5,No
C5647-9601,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.49,1887.92,No
C5648-9766,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),98.34,794.02,No
C5649-9825,Male,1,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),102.22,3895.88,No
C5650-9358,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,111.54,3461.83,Yes
C5651-7650,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,78.54,574.75,No
C5652-1511,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.45,2751.66,No
C5653-5186,Male,0,Yes,Yes,53,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,91.84,4815.6,No
C5654-3206,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.64,51.43,No
C5655-2979,Male,0,No,No,42,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.05,2412.24,No
C5656-8474,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.27,588.73,No
C5657-8311,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,98.85,3646.7,Yes
C5658-5698,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,56.82,4107.92,No
C5659-7626,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.6,2988.72,No
C5660-2164,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.24,1641.58,No
