customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,service_count,avg_monthly_spend
C6715-5325,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,120.43,8686.7,No,49-72 months,5,120.64861111111112
C6716-6077,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.19,98.61,Yes,0-12 months,2,49.305
C6717-7100,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,109.98,2320.11,No,13-24 months,4,110.48142857142858
C6718-2567,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.67,205.69,No,0-12 months,7,102.845
C6719-7001,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),121.42,2163.47,No,13-24 months,4,120.19277777777776
C6720-8756,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,111.58,1781.35,Yes,13-24 months,4,111.334375
C6721-3862,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,76.66,376.37,No,0-12 months,4,75.274
C6722-2604,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.7,969.72,Yes,0-12 months,3,96.97200000000001
C6723-4115,Female,0,Yes,No,19,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.93,1800.01,No,13-24 months,4,94.73736842105264
C6724-3475,Male,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,111.24,2213.72,No,13-24 months,5,110.68599999999999
C6725-6265,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,111.91,1450.15,No,13-24 months,4,111.55000000000001
C6726-8772,Male,0,Yes,No,61,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,86.88,5306.1,No,49-72 months,2,86.98524590163935
C6727-6367,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,125.65,6121.73,No,49-72 months,6,124.93326530612244
C6728-2129,Male,0,No,No,7,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.17,615.98,No,0-12 months,4,87.99714285714286
C6729-3831,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,116.71,784.99,No,0-12 months,6,112.14142857142858
C6730-7203,Female,0,No,Yes,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.61,836.22,No,0-12 months,2,76.02
C6731-3972,Male,1,No,No,29,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.87,2923.86,No,25-48 months,7,100.82275862068965
C6732-6276,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,106.74,1715.57,No,13-24 months,3,107.223125
C6733-7245,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),92.92,2429.27,No,25-48 months,4,93.43346153846154
C6734-3962,Male,1,No,No,50,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.82,4425.77,Yes,49-72 months,2,88.51540000000001
C6735-6826,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,86.52,855.65,No,0-12 months,4,85.565
C6736-4582,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.19,105.39,No,0-12 months,1,35.13
C6737-2215,Female,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),51.91,1771.83,No,25-48 months,2,52.112647058823526
C6738-4349,Male,1,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.13,292.08,No,0-12 months,2,32.45333333333333
C6739-4968,Female,0,Yes,No,32,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),65.77,2114.34,No,25-48 months,2,66.073125
C6740-1021,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),70.64,1980.19,No,25-48 months,3,70.72107142857143
C6741-9033,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,132.41,7151.17,No,49-72 months,6,132.42907407407407
C6742-5750,Female,0,Yes,No,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),78.95,2366.84,No,25-48 months,4,78.89466666666667
C6743-1326,Male,0,No,No,24,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.43,1371.1,Yes,13-24 months,2,57.12916666666666
C6744-8811,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,118.51,2700.45,No,13-24 months,5,117.41086956521738
C6745-8695,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.29,2388.56,No,49-72 months,1,33.17444444444445
C6746-1108,Female,0,Yes,No,26,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.14,2631.95,No,25-48 months,4,101.22884615384615
C6747-2468,Female,0,No,Yes,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,89.13,1599.35,No,13-24 months,5,88.85277777777777
C6748-4273,Female,1,Yes,No,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.6,1108.68,No,13-24 months,5,79.19142857142857
C6749-5564,Male,0,No,No,34,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.17,2177.26,No,25-48 months,2,64.03705882352942
C6750-7531,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,79.17,5691.83,No,49-72 months,5,79.05319444444444
C6751-4818,Male,0,No,No,39,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,81.13,3159.22,No,25-48 months,3,81.00564102564103
C6752-6504,Female,0,No,No,65,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.96,5052.7,No,49-72 months,3,77.73384615384614
C6753-1091,Male,0,No,Yes,41,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,76.77,3149.69,No,25-48 months,3,76.82170731707318
C6754-6926,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),97.12,496.81,Yes,0-12 months,5,99.362
C6755-9237,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.64,3053.92,No,49-72 months,1,42.41555555555556
C6756-5735,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.96,2737.9,Yes,25-48 months,3,94.41034482758621
C6757-5093,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.51,2922.68,No,49-72 months,1,40.592777777777776
C6758-3673,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,93.42,5957.58,No,49-72 months,3,93.0871875
C6759-9587,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.07,399.43,No,0-12 months,4,99.8575
C6760-1298,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),111.37,2566.46,Yes,13-24 months,3,111.58521739130435
C6761-3580,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,101.9,1205.79,No,0-12 months,3,100.4825
C6762-2248,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.99,1073.17,Yes,0-12 months,5,97.56090909090909
C6763-8795,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,85.28,2745.47,Yes,25-48 months,2,85.7959375
C6764-5342,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.81,3443.3,No,25-48 months,2,74.85434782608696
C6765-9300,Female,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,119.02,No,0-12 months,0,17.002857142857142
C6766-6985,Female,1,No,No,6,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,58.46,354.35,No,0-12 months,2,59.05833333333334
C6767-6010,Male,0,No,No,25,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.0,2639.51,No,25-48 months,5,105.58040000000001
C6768-5656,Male,0,No,No,41,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,59.95,2453.32,Yes,25-48 months,1,59.83707317073171
C6769-2823,Female,0,No,No,53,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),69.41,3677.89,No,49-72 months,1,69.39415094339623
C6770-6057,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.31,3433.54,No,49-72 months,1,47.68805555555556
C6771-7166,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,113.98,8193.59,No,49-72 months,4,113.79986111111111
C6772-9687,Male,1,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.43,4130.07,No,25-48 months,4,118.002
C6773-5940,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.62,3833.45,No,25-48 months,6,93.49878048780488
C6774-9448,Male,0,Yes,No,50,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,88.74,4434.25,No,49-72 months,3,88.685
C6775-9499,Male,0,No,No,6,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.74,567.66,No,0-12 months,4,94.61
C6776-5702,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,82.22,1822.82,No,13-24 months,4,82.85545454545455
C6777-4953,Female,1,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.26,5337.03,Yes,49-72 months,2,83.39109375
C6778-2284,Male,1,Yes,Yes,10,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),105.79,1011.17,No,0-12 months,4,101.11699999999999
C6779-3416,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,114.3,478.13,No,0-12 months,4,119.5325
C6780-8910,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,136.98,1489.69,No,0-12 months,7,135.42636363636365
C6781-2244,Male,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),46.24,632.53,No,13-24 months,2,45.18071428571428
C6782-4573,Male,0,Yes,No,26,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.81,2412.31,Yes,25-48 months,3,92.78115384615384
C6783-7287,Female,0,No,No,40,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,75.15,3015.23,No,25-48 months,3,75.38075
C6784-3165,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.91,2446.85,No,49-72 months,2,47.05480769230769
C6785-9766,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,110.49,3970.93,No,25-48 months,4,110.30361111111111
C6786-6844,Male,0,No,Yes,68,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.22,5572.28,No,49-72 months,3,81.94529411764705
C6787-1255,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.82,1288.36,No,13-24 months,3,99.10461538461537
C6788-3224,Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),113.74,1449.18,No,13-24 months,5,111.47538461538463
C6789-7663,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,92.42,787.96,No,0-12 months,4,98.495
C6790-8767,Female,1,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),48.62,1168.5,No,13-24 months,2,48.6875
C6791-9341,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,45.06,564.15,No,0-12 months,1,47.012499999999996
C6792-8659,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.55,5487.26,No,49-72 months,4,99.76836363636365
C6793-1672,Female,0,Yes,No,6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.2,627.66,No,0-12 months,6,104.61
C6794-7566,Female,0,Yes,No,65,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),79.27,5140.49,No,49-72 months,4,79.08446153846154
C6795-1991,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,113.47,1151.07,No,0-12 months,3,115.107
C6796-1688,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),87.54,5165.2,No,49-72 months,4,87.5457627118644
C6797-7226,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.67,1132.86,No,13-24 months,3,80.91857142857143
C6798-5303,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,103.58,4659.31,No,25-48 months,3,103.54022222222223
C6799-6831,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,120.05,3150.89,No,25-48 months,5,121.18807692307692
C6800-8662,Male,0,No,No,44,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.39,3500.87,Yes,25-48 months,2,79.56522727272727
C6801-1619,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.82,301.36,Yes,0-12 months,2,100.45333333333333
C6802-5747,Female,0,Yes,Yes,19,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.32,1257.87,No,13-24 months,3,66.2036842105263
C6803-8508,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),129.18,7885.23,No,49-72 months,7,129.26606557377048
C6804-4962,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,91.25,2089.45,No,13-24 months,2,90.84565217391304
C6805-5710,Male,1,Yes,No,13,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,80.43,1040.04,No,13-24 months,4,80.00307692307692
C6806-5480,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.84,165.84,No,0-12 months,2,33.168
C6807-9163,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.4,497.46,No,0-12 months,2,45.22363636363636
C6808-1448,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.11,1950.88,No,49-72 months,1,28.2736231884058
C6809-8901,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),124.66,4762.0,No,25-48 months,5,125.3157894736842
C6810-8346,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),40.14,1853.59,No,25-48 months,2,40.295434782608694
C6811-8311,Male,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),119.21,2143.31,No,13-24 months,5,119.07277777777777
C6812-4710,Male,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,65.75,1114.12,No,13-24 months,2,65.53647058823529
C6813-5642,Female,1,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,109.36,5034.63,No,25-48 months,5,109.44847826086956
C6814-4320,Female,0,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1028.8,No,49-72 months,0,18.37142857142857
C6815-3265,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.28,436.6,Yes,13-24 months,1,29.10666666666667
C6816-8878,Male,1,Yes,No,39,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,109.72,4274.97,No,25-48 months,6,109.61461538461539
C6817-5553,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.52,2465.58,No,25-48 months,2,74.71454545454546
C6818-7509,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,121.99,594.08,No,0-12 months,5,118.816
C6819-1907,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.28,1119.39,No,25-48 months,1,36.10935483870968
C6820-8099,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.52,1208.62,No,25-48 months,1,48.34479999999999
C6821-6928,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.51,561.39,Yes,0-12 months,4,93.565
C6822-9977,Male,0,Yes,Yes,43,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,72.02,3081.37,No,25-48 months,3,71.65976744186047
C6823-2205,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.13,946.92,No,0-12 months,3,105.21333333333332
C6824-5859,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.0,1310.75,No,13-24 months,5,100.82692307692308
C6825-5600,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.27,7495.15,Yes,49-72 months,7,104.09930555555555
C6826-5845,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),115.74,1494.09,No,13-24 months,4,114.92999999999999
C6827-1489,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,74.51,1401.83,Yes,13-24 months,4,73.78052631578947
C6828-5257,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.93,177.84,No,0-12 months,1,35.568
C6829-3695,Female,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.75,2481.7,Yes,49-72 months,1,34.46805555555555
C6830-6555,Male,1,No,No,72,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.63,7020.46,No,49-72 months,4,97.50638888888889
C6831-3088,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,102.76,216.68,Yes,0-12 months,4,108.34
